Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
DesiccantDehumidifiers.cc,"""Dehumidifier Removed Water Mass Flow Rate""",OutputProcessor::Unit::kg_s,desicDehum.WaterRemoveRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Part Load Ratio""",OutputProcessor::Unit::None,desicDehum.PartLoad,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Electricity Rate""",OutputProcessor::Unit::W,desicDehum.ElecUseRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Electricity Energy""",OutputProcessor::Unit::J,desicDehum.ElecUseEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Regeneration Specific Energy""",OutputProcessor::Unit::J_kgWater,desicDehum.SpecRegenEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Regeneration Rate""",OutputProcessor::Unit::W,desicDehum.QRegen,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Regeneration Energy""",OutputProcessor::Unit::J,desicDehum.RegenEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Regeneration Air Speed""",OutputProcessor::Unit::m_s,desicDehum.RegenAirVel,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Regeneration Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,desicDehum.RegenAirInMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Process Air Mass Flow Rate""",OutputProcessor::Unit::kg_s,desicDehum.ProcAirInMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Removed Water Mass""",OutputProcessor::Unit::kg,desicDehum.WaterRemove,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Removed Water Mass Flow Rate""",OutputProcessor::Unit::kg_s,desicDehum.WaterRemoveRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Part Load Ratio""",OutputProcessor::Unit::None,desicDehum.PartLoad,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Exhaust Fan Electricity Rate""",OutputProcessor::Unit::W,desicDehum.ExhaustFanPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,desicDehum.Name
DesiccantDehumidifiers.cc,"""Dehumidifier Exhaust Fan Electricity Energy""",OutputProcessor::Unit::J,desicDehum.ExhaustFanElecConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,desicDehum.Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Sensible Heating Rate""",OutputProcessor::Unit::W,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).SensHeatingRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Sensible Heating Energy""",OutputProcessor::Unit::J,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).SensHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Removed Water Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).WaterRemovalRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Removed Water Mass""",OutputProcessor::Unit::kg,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).WaterRemoved,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Electricity Rate""",OutputProcessor::Unit::W,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).ElecPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Electricity Energy""",OutputProcessor::Unit::J,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).ElecConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Off Cycle Parasitic Electricity Rate""",OutputProcessor::Unit::W,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).OffCycleParasiticElecPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Off Cycle Parasitic Electricity Energy""",OutputProcessor::Unit::J,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).OffCycleParasiticElecCons,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Part Load Ratio""",OutputProcessor::Unit::None,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).DehumidPLR,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Runtime Fraction""",OutputProcessor::Unit::None,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).DehumidRTF,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Outlet Air Temperature""",OutputProcessor::Unit::C,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).OutletAirTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Condensate Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).DehumidCondVolFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ZoneDehumidifier.cc,"""Zone Dehumidifier Condensate Volume""",OutputProcessor::Unit::m3,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).DehumidCondVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataZoneDehumidifier->ZoneDehumid(ZoneDehumidIndex).Name
ThermalChimney.cc,"""Zone Thermal Chimney Current Density Air Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataThermalChimneys->ThermalChimneyReport(Loop).OverallTCVolumeFlow,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataThermalChimneys->ThermalChimneySys(Loop).Name
ThermalChimney.cc,"""Zone Thermal Chimney Standard Density Air Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataThermalChimneys->ThermalChimneyReport(Loop).OverallTCVolumeFlowStd,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataThermalChimneys->ThermalChimneySys(Loop).Name
ThermalChimney.cc,"""Zone Thermal Chimney Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataThermalChimneys->ThermalChimneyReport(Loop).OverallTCMassFlow,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataThermalChimneys->ThermalChimneySys(Loop).Name
ThermalChimney.cc,"""Zone Thermal Chimney Outlet Temperature""",OutputProcessor::Unit::C,state.dataThermalChimneys->ThermalChimneyReport(Loop).OutletAirTempThermalChim,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataThermalChimneys->ThermalChimneySys(Loop).Name
ThermalChimney.cc,"""Zone Thermal Chimney Heat Loss Energy""",OutputProcessor::Unit::J,state.dataThermalChimneys->ZnRptThermChim(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum))                                        .ThermalChimneyHeatLoss,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Thermal Chimney Heat Gain Energy""",OutputProcessor::Unit::J,state.dataThermalChimneys->ZnRptThermChim(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum))                                        .ThermalChimneyHeatGain,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Thermal Chimney Volume""",OutputProcessor::Unit::m3,state.dataThermalChimneys->ZnRptThermChim(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum))                                        .ThermalChimneyVolume,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Thermal Chimney Mass""",OutputProcessor::Unit::kg,state.dataThermalChimneys->ZnRptThermChim(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum))                                        .ThermalChimneyMass,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Sensible Heat Loss Energy""",OutputProcessor::Unit::J,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilHeatLoss,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Sensible Heat Gain Energy""",OutputProcessor::Unit::J,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilHeatGain,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Latent Heat Loss Energy""",OutputProcessor::Unit::J,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilLatentLoss,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Latent Heat Gain Energy""",OutputProcessor::Unit::J,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilLatentGain,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Total Heat Loss Energy""",OutputProcessor::Unit::J,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilTotalLoss,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Total Heat Gain Energy""",OutputProcessor::Unit::J,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilTotalGain,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Current Density Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilVdotCurDensity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Standard Density Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilVdotStdDensity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Current Density Volume""",OutputProcessor::Unit::m3,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilVolumeCurDensity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Standard Density Volume""",OutputProcessor::Unit::m3,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilVolumeStdDensity,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Mass""",OutputProcessor::Unit::kg,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilMass,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Mass Flow Rate""",OutputProcessor::Unit::kg_s,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilMdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
ThermalChimney.cc,"""Zone Infiltration Air Change Rate""",OutputProcessor::Unit::ach,state.dataHeatBal->ZnAirRpt(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).InfilAirChangeRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataHeatBal->Zone(state.dataThermalChimneys->ThermalChimneySys(Loop).ZonePtr(TCZoneNum)).Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Bypass Fraction""",OutputProcessor::Unit::None,this->BypassFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Make Up Water Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->MakeUpVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Make Up Water Volume""",OutputProcessor::Unit::m3,this->MakeUpVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Storage Tank Water Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->TankSupplyVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Storage Tank Water Volume""",OutputProcessor::Unit::m3,this->TankSupplyVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Starved Storage Tank Water Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->StarvedMakeUpVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Starved Storage Tank Water Volume""",OutputProcessor::Unit::m3,this->StarvedMakeUpVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Make Up Mains Water Volume""",OutputProcessor::Unit::m3,this->StarvedMakeUpVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Make Up Water Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->MakeUpVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Make Up Water Volume""",OutputProcessor::Unit::m3,this->MakeUpVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Make Up Mains Water Volume""",OutputProcessor::Unit::m3,this->MakeUpVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Inlet Temperature""",OutputProcessor::Unit::C,this->fluidCoolerInletWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Outlet Temperature""",OutputProcessor::Unit::C,this->fluidCoolerOutletWaterTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->WaterMassFlowRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Heat Transfer Rate""",OutputProcessor::Unit::W,this->Qactual,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Fan Electricity Rate""",OutputProcessor::Unit::W,this->FanPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Fan Electricity Energy""",OutputProcessor::Unit::J,this->FanEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Water Evaporation Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->EvaporationVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Water Evaporation Volume""",OutputProcessor::Unit::m3,this->EvaporationVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Water Drift Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->DriftVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Water Drift Volume""",OutputProcessor::Unit::m3,this->DriftVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Water Blowdown Volume Flow Rate""",OutputProcessor::Unit::m3_s,this->BlowdownVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
EvaporativeFluidCoolers.cc,"""Cooling Tower Water Blowdown Volume""",OutputProcessor::Unit::m3,this->BlowdownVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Electricity Rate""",OutputProcessor::Unit::W,this->Report.PumpingPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Electricity Energy""",OutputProcessor::Unit::J,this->Report.PumpingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Evaporator Cooling Rate""",OutputProcessor::Unit::W,this->Report.QEvap,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Evaporator Cooling Energy""",OutputProcessor::Unit::J,this->Report.EvapEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Evaporator Inlet Temperature""",OutputProcessor::Unit::C,this->Report.EvapInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Evaporator Outlet Temperature""",OutputProcessor::Unit::C,this->Report.EvapOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Evaporator Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->Report.Evapmdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Condenser Heat Transfer Rate""",OutputProcessor::Unit::W,this->Report.QCond,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Condenser Heat Transfer Energy""",OutputProcessor::Unit::J,this->Report.CondEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Condenser Inlet Temperature""",OutputProcessor::Unit::C,this->Report.CondInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Condenser Outlet Temperature""",OutputProcessor::Unit::C,this->Report.CondOutletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Condenser Mass Flow Rate""",OutputProcessor::Unit::kg_s,this->Report.Condmdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Hot Water Consumption Rate""",OutputProcessor::Unit::W,this->Report.QGenerator,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Source Hot Water Energy""",OutputProcessor::Unit::J,this->Report.GeneratorEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Source Steam Rate""",OutputProcessor::Unit::W,this->Report.QGenerator,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Source Steam Energy""",OutputProcessor::Unit::J,this->Report.GeneratorEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Source Steam Rate""",OutputProcessor::Unit::W,this->Report.QGenerator,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Source Steam Energy""",OutputProcessor::Unit::J,this->Report.GeneratorEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,this->Name
ChillerIndirectAbsorption.cc,"""Chiller COP""",OutputProcessor::Unit::W_W,this->Report.ActualCOP,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Part Load Ratio""",OutputProcessor::Unit::None,this->Report.ChillerPartLoadRatio,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Cycling Ratio""",OutputProcessor::Unit::None,this->Report.ChillerCyclingFrac,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
ChillerIndirectAbsorption.cc,"""Chiller Steam Heat Loss Rate""",OutputProcessor::Unit::W,this->Report.LoopLoss,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,this->Name
WaterManager.cc,"""Water System Storage Tank Volume""",OutputProcessor::Unit::m3,state.dataWaterData->WaterStorage(Item).ThisTimeStepVolume,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterData->WaterStorage(Item).Name
WaterManager.cc,"""Water System Storage Tank Net Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataWaterData->WaterStorage(Item).NetVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterData->WaterStorage(Item).Name
WaterManager.cc,"""Water System Storage Tank Inlet Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataWaterData->WaterStorage(Item).VdotToTank,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterData->WaterStorage(Item).Name
WaterManager.cc,"""Water System Storage Tank Outlet Volume Flow Rate""",OutputProcessor::Unit::m3_s,state.dataWaterData->WaterStorage(Item).VdotFromTank,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataWaterData->WaterStorage(Item).Name
