Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 1 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 2 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 3 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 4 INLET:System Node Mass Flow Rate [kg/s](TimeStep),ZONE 1 INLET:System Node Temperature [C](TimeStep),ZONE 2 INLET:System Node Temperature [C](TimeStep),ZONE 3 INLET:System Node Temperature [C](TimeStep),ZONE 4 INLET:System Node Temperature [C](TimeStep),ZONE 1 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4 INLET:System Node Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 2 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 3 INLET:System Node CO2 Concentration [ppm](TimeStep),ZONE 4 INLET:System Node CO2 Concentration [ppm](TimeStep) 
 04/03  21:50:00,15.1,0.00675834,389.0993916,0,15.56,16.67231951,17.92920764,18.71325257,0.007071912,0.006447434,0.006243962,0.006241404,554.8393005,553.1616043,449.6951046,449.6119651,0.156964875,0,0,0,50,16.9242187,18.15030262,18.89776629,0.015,0.006736204,0.006525834,0.006523807,567.1045059,565.580696,455.5320479,455.4570208
 04/03  22:00:00,15,0.006874866,384.0993865,0,15.56,16.44497164,17.72118503,18.5363501,0.006912417,0.006185143,0.005988011,0.005985002,543.4745778,541.6728318,444.1831773,444.0927731,0.163295096,0,0,0,50,16.67231951,17.92920764,18.71325257,0.015,0.006447434,0.006243962,0.006241404,554.8393005,553.1616043,449.6951046,449.6119651
 04/03  22:10:00,14.71666667,0.006925198,392.0993814,0,15.56,16.26260614,17.58325832,18.43013723,0.006877618,0.006006677,0.005821068,0.005817792,534.5176838,532.7239902,441.166696,441.073637,0.480998761,0,0,0,50,16.40953992,17.69697741,18.51907007,0.015,0.006152898,0.005958568,0.005955513,541.7151554,539.939521,443.7087568,443.6180648
 04/03  22:20:00,14.43333333,0.006971207,384.0993762,0,15.56,15.81424618,17.22164914,18.13699663,0.006741455,0.005557006,0.005395167,0.005391243,512.7863532,510.6281073,432.5417097,432.4398095,0.489945129,0,0,0,50,16.09256632,17.44661539,18.32002135,0.015,0.005835192,0.005658635,0.005655105,526.268807,524.3393743,437.9280971,437.831692
 04/03  22:30:00,14.15,0.007013015,386.099371,0,15.56,15.56021408,16.88111471,17.85324451,0.006630227,0.005373605,0.005021669,0.005017282,493.8344069,491.5859269,424.7673631,424.6591822,0.498835122,0.474169796,0,0,50,50,17.09229786,18.0295594,0.015,0.015,0.005251265,0.005247155,505.4532687,503.2115586,429.5241459,429.4195994
 04/03  22:40:00,13.86666667,0.007050739,388.0993658,0,15.56,15.56000026,16.56408499,17.58539503,0.006540116,0.005520255,0.004702006,0.004697331,478.3522493,476.4154895,418.6223644,418.5125852,0.507577349,0.42426656,0,0,50,50,16.76084845,17.75178408,0.015,0.015,0.00489888,0.004894375,487.8491378,485.7170118,422.3738241,422.264792
 04/03  22:50:00,13.58333333,0.007084497,386.0993606,0,15.56,15.56,16.26718473,17.3317866,0.006466613,0.005641466,0.004424542,0.004419715,465.3713906,463.7325969,413.4817836,413.3729694,0.516199424,0.394200771,0,0,50,50,16.48758778,17.52046642,0.015,0.015,0.004627922,0.004623194,474.8406299,472.9828823,417.2644437,417.1547686
 04/03  23:00:00,13.3,0.007114404,392.0993554,0,15.56,15.56,15.98832597,17.08958366,0.006406193,0.005737171,0.004181313,0.004176439,454.9720118,453.5828897,409.6361692,409.5319236,0.524778591,0.503769322,0,0,50,50,16.26718473,17.3317866,0.015,0.015,0.004424542,0.004419715,465.3713906,463.7325969,413.4817836,413.3729694
 04/03  23:10:00,13.03333333,0.00711583,391.0993501,0,15.56,15.56,15.72705694,16.85799673,0.006356657,0.005812135,0.003970284,0.003965459,445.7653774,444.5807131,406.6275523,406.5296613,0.531531251,0.51274775,0,0,50,50,15.98832597,17.08958366,0.015,0.015,0.004181313,0.004176439,454.9720118,453.5828897,409.6361692,409.5319236
 04/03  23:20:00,12.76666667,0.007114795,388.0993448,0,15.56,15.56,15.56037661,16.63663514,0.0063168,0.005871825,0.003979274,0.003784021,437.3458727,436.3313505,403.9379981,403.8004168,0.535262296,0.518379911,0.27916121,0,50,50,50,16.85799673,0.015,0.015,0.015,0.003965459,445.7653774,444.5807131,406.6275523,406.5296613
 04/03  23:30:00,12.5,0.007111375,394.0993395,0,15.56,15.56,15.56000201,16.42502357,0.006285132,0.005920143,0.004354676,0.00362823,430.4082955,429.5384356,402.0872592,401.8603063,0.538912169,0.52374497,0.663498554,0,50,50,50,16.63663514,0.015,0.015,0.015,0.003784021,437.3458727,436.3313505,403.9379981,403.8004168
 04/03  23:40:00,12.23333333,0.007105644,391.0993342,0,15.56,15.56,15.56000001,16.22259421,0.006260027,0.00595959,0.004670547,0.003493999,424.5135249,423.7682545,400.5287055,400.2402897,0.54249687,0.528896539,0.370280841,0,50,50,50,16.42502357,0.015,0.015,0.015,0.00362823,430.4082955,429.5384356,402.0872592,401.8603063
 04/03  23:50:00,11.96666667,0.007097673,391.0993288,0,15.56,15.56,15.56,16.0287558,0.006240015,0.00599186,0.004924448,0.003377683,419.4700014,418.8322345,399.142922,398.81825,0.546025888,0.533871794,0.480798715,0,50,50,50,16.22259421,0.015,0.015,0.015,0.003493999,424.5135249,423.7682545,400.5287055,400.2402897
 04/03  24:00:00,11.7,0.007087534,393.0993234,0,15.56,15.56,15.56,15.84294422,0.006223915,0.006018249,0.00512657,0.003276255,415.3381315,414.7929905,398.0970183,397.7591436,0.549505532,0.538697855,0.488625696,0,50,50,50,16.0287558,0.015,0.015,0.015,0.003377683,419.4700014,418.8322345,399.142922,398.81825
 04/04  00:10:00,11.78333333,0.007127118,390.099318,0,15.56,15.56,15.56,15.66381952,0.006209928,0.00603898,0.005287886,0.003184089,411.6786844,411.2131126,397.048188,396.7075672,0.557344707,0.547792752,0.500347329,0,50,50,50,15.84294422,0.015,0.015,0.015,0.003276255,415.3381315,414.7929905,398.0970183,397.7591436
 04/04  00:20:00,11.86666667,0.007166899,386.0993126,0,15.56,15.56,15.56,15.56020994,0.006197059,0.006054629,0.005417355,0.003364178,408.1099295,407.7124182,395.6914212,395.3715468,0.565130495,0.556751751,0.511809698,0.369932592,50,50,50,50,0.015,0.015,0.015,0.015,411.6786844,411.2131126,397.048188,396.7075672
 04/04  00:30:00,11.95,0.007206878,394.0993072,0,15.56,15.56,15.56,15.56000077,0.006184944,0.006066063,0.005521699,0.003877383,405.5027184,405.1635137,394.9613861,394.6871942,0.572853991,0.565575789,0.523034027,0.673892691,50,50,50,50,0.015,0.015,0.015,0.015,408.1099295,407.7124182,395.6914212,395.3715468
 04/04  00:40:00,12.03333333,0.007247056,388.0993017,0,15.56,15.56,15.56,15.56,0.006173503,0.006074168,0.005605992,0.004302658,403.1312066,402.8419743,394.1832638,393.9507543,0.580532116,0.574287446,0.534038919,0.419957126,50,50,50,50,0.015,0.015,0.015,0.015,405.5027184,405.1635137,394.9613861,394.6871942
 04/04  00:50:00,12.11666667,0.007287434,393.0992962,0,15.56,15.56,15.56,15.56,0.00616271,0.006079689,0.005674209,0.004639436,401.3662718,401.1198586,393.7711046,393.574162,0.588158077,0.582875319,0.544859503,0.52740941,50,50,50,50,0.015,0.015,0.015,0.015,403.1312066,402.8419743,394.1832638,393.9507543
 04/04  01:00:00,12.2,0.007328013,386.0992907,0,15.56,15.56,15.56,15.56,0.00615253,0.006083205,0.005729556,0.004903394,399.4575933,399.2477598,393.0098567,392.842992,0.595729283,0.591346133,0.555531268,0.539014969,50,50,50,50,0.015,0.015,0.015,0.015,401.3662718,401.1198586,393.7711046,393.574162
 04/04  01:10:00,12.01666667,0.007284336,389.0992852,0,15.56,15.56,15.56,15.56,0.006147141,0.006089439,0.005778734,0.005115303,397.7900034,397.6113823,392.3154628,392.1736155,0.599053897,0.595642887,0.561820113,0.54593379,50,50,50,50,0.015,0.015,0.015,0.015,399.4575933,399.2477598,393.0098567,392.842992
 04/04  01:20:00,11.83333333,0.007240532,391.0992797,0,15.56,15.56,15.56,15.56,0.006148304,0.006100599,0.005825628,0.00529017,396.5927982,396.4408532,391.9444841,391.8236597,0.602378374,0.599923882,0.568009401,0.552674968,50,50,50,50,0.015,0.015,0.015,0.015,397.7900034,397.6113823,392.3154628,392.1736155
 04/04  01:30:00,11.65,0.007196608,392.0992741,0,15.56,15.56,15.56,15.56,0.006155519,0.006116522,0.005871513,0.00543722,395.8073411,395.6782054,391.8610052,391.7581754,0.605659757,0.604125627,0.574071967,0.559227079,50,50,50,50,0.015,0.015,0.015,0.015,396.5927982,396.4408532,391.9444841,391.8236597
 04/04  01:40:00,11.46666667,0.007152573,387.0992685,0,15.56,15.56,15.56,15.56,0.006167465,0.006136137,0.005916503,0.005562318,394.8184174,394.7087541,391.4677367,391.380257,0.608899173,0.60825625,0.580017014,0.565612344,50,50,50,50,0.015,0.015,0.015,0.015,395.8073411,395.6782054,391.8610052,391.7581754
 04/04  01:50:00,11.28333333,0.007108435,387.0992629,0,15.56,15.56,15.56,15.56,0.006182879,0.006158372,0.005960474,0.005669712,393.7343636,393.6413054,390.8887047,390.814056,0.612096936,0.612306956,0.585849793,0.571845916,50,50,50,50,0.015,0.015,0.015,0.015,394.8184174,394.7087541,391.4677367,391.380257
 04/04  02:00:00,11.1,0.007064203,388.0992573,0,15.56,15.56,15.56,15.56,0.006200818,0.006182442,0.006003373,0.005762801,392.807129,392.7282249,390.3899466,390.3260499,0.615253848,0.616307495,0.591574482,0.577939585,50,50,50,50,0.015,0.015,0.015,0.015,393.7343636,393.6413054,390.8887047,390.814056
 04/04  02:10:00,11.1,0.007064203,386.0992516,0,15.56,15.56,15.56,15.56,0.006217539,0.006204784,0.006042152,0.005841309,391.8915986,391.8247791,389.838087,389.7832575,0.618419904,0.620399472,0.597249178,0.583957475,50,50,50,50,0.015,0.015,0.015,0.015,392.807129,392.7282249,390.3899466,390.3260499
 04/04  02:20:00,11.1,0.007064203,390.0992459,0,15.56,15.56,15.56,15.56,0.006231229,0.006223709,0.006075539,0.00590617,391.3757627,391.3192053,389.6314098,389.5844328,0.621559585,0.624440222,0.602832176,0.589862036,50,50,50,50,0.015,0.015,0.015,0.015,391.8915986,391.8247791,389.838087,389.7832575
 04/04  02:30:00,11.1,0.007064203,385.0992403,0,15.56,15.56,15.56,15.56,0.006241823,0.006239219,0.006103891,0.005959494,390.7000674,390.6522736,389.2182511,389.1779822,0.624666893,0.628423821,0.608320994,0.595654166,50,50,50,50,0.015,0.015,0.015,0.015,391.3757627,391.3192053,389.6314098,389.5844328
 04/04  02:40:00,11.1,0.007064203,394.0992345,0,15.56,15.56,15.56,15.56,0.006249931,0.00625197,0.006129521,0.00600361,390.6940756,390.653602,389.4356802,389.4014533,0.627740091,0.632350134,0.616283632,0.601338039,50,50,50,50,0.015,0.015,0.015,0.015,390.7000674,390.6522736,389.2182511,389.1779822
 04/04  02:50:00,11.1,0.007064203,384.0992288,0,15.56,15.56,15.56,15.56,0.006256187,0.006262627,0.006153571,0.006040516,390.237897,390.2036939,389.169174,389.1399783,0.630778166,0.636219255,0.623490852,0.606916815,50,50,50,50,0.015,0.015,0.015,0.015,390.6940756,390.653602,389.4356802,389.4014533
 04/04  03:00:00,11.1,0.007064203,392.099223,0,15.56,15.56,15.56,15.56,0.006261055,0.006271684,0.006176391,0.006071755,390.1424391,390.1135122,389.2348263,389.2099932,0.633780536,0.64003143,0.630523964,0.612393809,50,50,50,50,0.015,0.015,0.015,0.015,390.237897,390.2036939,389.169174,389.1399783
 04/04  03:10:00,11.28333333,0.007151674,388.0992173,0,15.56,15.56,15.56,15.56,0.006267807,0.006282477,0.006201013,0.006103239,389.9882535,389.9637895,389.2174138,389.1963244,0.640543316,0.647672968,0.641174307,0.62484109,50,50,50,50,0.015,0.015,0.015,0.015,390.1424391,390.1135122,389.2348263,389.2099932
 04/04  03:20:00,11.46666667,0.007240112,388.0992115,0,15.56,15.56,15.56,15.56,0.006277934,0.006296524,0.00622872,0.006137147,389.7569515,389.7363189,389.1022364,389.0842366,0.647277204,0.655253479,0.651657993,0.635801994,50,50,50,50,0.015,0.015,0.015,0.015,389.9882535,389.9637895,389.2174138,389.1963244
 04/04  03:30:00,11.65,0.007329525,392.0992056,0,15.56,15.56,15.56,15.56,0.006291296,0.00631369,0.006259238,0.006173311,389.8515935,389.8340945,389.2954113,389.2802143,0.653980614,0.662785182,0.661985109,0.646589432,50,50,50,50,0.015,0.015,0.015,0.015,389.7569515,389.7363189,389.1022364,389.0842366
 04/04  03:40:00,11.83333333,0.007419924,384.0991998,0,15.56,15.56,15.56,15.56,0.006307141,0.00633322,0.006291734,0.006210865,389.4524098,389.4377429,388.9800259,388.9669607,0.660652168,0.670269256,0.672163206,0.657210002,50,50,50,50,0.015,0.015,0.015,0.015,389.8515935,389.8340945,389.2954113,389.2802143
 04/04  03:50:00,12.01666667,0.007511316,384.0991939,0,15.56,15.56,15.56,15.56,0.006324728,0.006354371,0.00632542,0.006249042,388.7602241,388.7482931,388.3594306,388.3477201,0.667292337,0.677707224,0.682200487,0.667672854,50,50,50,50,0.015,0.015,0.015,0.015,389.4524098,389.4377429,388.9800259,388.9669607
 04/04  04:00:00,12.2,0.007603714,385.099188,0,15.56,15.56,15.56,15.56,0.006343508,0.006376598,0.006359722,0.006287342,388.1273493,388.1179131,387.7876913,387.7769331,0.673902106,0.68510071,0.692104687,0.677986799,50,50,50,50,0.015,0.015,0.015,0.015,388.7602241,388.7482931,388.3594306,388.3477201
 04/04  04:10:00,12.11666667,0.007620925,389.0991821,0,15.56,15.56,15.56,15.56,0.006358732,0.006395067,0.006389909,0.006321095,387.9676998,387.9601355,387.6797112,387.670079,0.676584442,0.688354183,0.698007701,0.684283857,50,50,50,50,0.015,0.015,0.015,0.015,388.1273493,388.1179131,387.7876913,387.7769331
 04/04  04:20:00,12.03333333,0.00763769,388.0991762,0,15.56,15.56,15.56,15.56,0.006368262,0.006407616,0.006413877,0.006348258,387.99065,387.984356,387.746069,387.7377794,0.679219779,0.691557533,0.703788475,0.690444759,50,50,50,50,0.015,0.015,0.015,0.015,387.9676998,387.9601355,387.6797112,387.670079
 04/04  04:30:00,11.95,0.007654013,390.0991702,0,15.56,15.56,15.56,15.56,0.006372357,0.006414532,0.006431925,0.006369185,388.2078733,388.2023657,387.9996446,387.9928053,0.681822537,0.69471783,0.709454757,0.696477915,50,50,50,50,0.015,0.015,0.015,0.015,387.99065,387.984356,387.746069,387.7377794
 04/04  04:40:00,11.86666667,0.007669898,387.0991643,0,15.56,15.56,15.56,15.56,0.00637217,0.006417005,0.006445234,0.006385106,388.2309333,388.2261032,388.0535848,388.0479671,0.684397611,0.697837398,0.715008401,0.702385869,50,50,50,50,0.015,0.015,0.015,0.015,388.2078733,388.2023657,387.9996446,387.9928053
 04/04  04:50:00,11.78333333,0.007685348,384.0991583,0,15.56,15.56,15.56,15.56,0.006368824,0.006416194,0.006454953,0.006397208,387.8584108,387.8545291,387.7080975,387.7031792,0.686945969,0.70091675,0.720446642,0.708166505,50,50,50,50,0.015,0.015,0.015,0.015,388.2309333,388.2261032,388.0535848,388.0479671
 04/04  05:00:00,11.7,0.007700366,393.0991522,0,15.56,15.56,15.56,15.56,0.006363147,0.006412947,0.006461927,0.006406372,388.0924869,388.0891849,387.964681,387.9605191,0.689467572,0.703956068,0.725777217,0.713828224,50,50,50,50,0.015,0.015,0.015,0.015,387.8584108,387.8545291,387.7080975,387.7031792
 04/04  05:10:00,11.88333333,0.007605396,391.0991462,0,15.56,15.56,15.56,15.56,0.006360592,0.006412676,0.006471616,0.006418088,388.5370724,388.5338447,388.4273516,388.4241539,0.692011306,0.706902081,0.731053053,0.719424487,50,50,50,50,0.015,0.015,0.015,0.015,388.0924869,388.0891849,387.964681,387.9605191
 04/04  05:20:00,12.06666667,0.007506852,393.0991401,0,15.56,15.56,15.56,15.56,0.006363636,0.006417827,0.006486491,0.006434856,389.1342782,389.1307582,389.0389762,389.03685,0.694500297,0.709761453,0.736197251,0.724878847,50,50,50,50,0.015,0.015,0.015,0.015,388.5370724,388.5338447,388.4273516,388.4241539
 04/04  05:30:00,12.25,0.007404672,394.0991341,0,15.56,15.56,15.56,15.56,0.006372058,0.006428176,0.006506318,0.006456466,389.8169855,389.8129859,389.7332463,389.7321692,0.696944728,0.712558828,0.741216846,0.730199014,50,50,50,50,0.015,0.015,0.015,0.015,389.1342782,389.1307582,389.0389762,389.03685
 04/04  05:40:00,12.43333333,0.007298795,389.099128,0,15.56,15.56,15.56,15.56,0.006384531,0.006442232,0.006529725,0.006481564,390.0407442,390.036648,389.9675593,389.9671413,0.69914179,0.714736365,0.74583932,0.735112918,50,50,50,50,0.015,0.015,0.015,0.015,389.8169855,389.8129859,389.7332463,389.7321692
 04/04  05:50:00,12.61666667,0.007189157,385.0991218,0,15.56,15.56,15.56,15.56,0.006399768,0.006456987,0.006555419,0.006508872,389.6374801,389.6340149,389.575498,389.5750984,0.701201698,0.713494319,0.750277719,0.739833912,50,50,50,50,0.015,0.015,0.015,0.015,390.0407442,390.036648,389.9675593,389.9671413
 04/04  06:00:00,12.8,0.007075695,392.0991157,0,15.56,15.56,15.56,15.56,0.006416867,0.006470992,0.006582498,0.006537493,389.5866286,389.5838693,389.5346887,389.5341884,0.703182567,0.712391972,0.754525549,0.744355509,50,50,50,50,0.015,0.015,0.015,0.015,389.6374801,389.6340149,389.575498,389.5750984
 04/04  06:10:00,12.8,0.007122167,389.0991095,0,21.79983736,22.82228762,22.88295936,22.94879971,0.008429102,0.011873796,0.012411041,0.012177794,390.9889132,390.8487722,389.5183866,389.51846,3.011268187,14.42721888,23.53534295,36.03266702,36.20185755,24.54028285,24.58198056,24.6272293,0.011683766,0.01185037,0.012203347,0.011906999,390.7230606,390.5972356,389.5216921,389.5216886
 04/04  06:20:00,12.8,0.007168646,384.0991033,0,21.1193812,21.23987066,21.37995171,21.54460959,0.008463678,0.010686063,0.011082423,0.01088799,391.8919998,391.7978336,389.2842748,389.2842244,1.411483933,0.464051009,0,0,50,31.38116166,21.93253874,22.04048792,0.015,0.012542272,0.011594884,0.011386162,391.3470582,391.2331633,389.4134165,389.4134198
 04/04  06:30:00,12.8,0.007215132,391.0990971,0,21.11023662,21.11110137,21.11139279,21.11075323,0.008613001,0.010592948,0.010983417,0.010817749,392.9703352,392.8370197,389.3817935,389.3842218,1.584312192,2.978541563,3.903082038,4.809824062,50,50,50,50,0.015,0.015,0.015,0.015,392.1288234,392.0317025,389.3245436,389.3260537
 04/04  06:40:00,12.8,0.007261625,389.0990909,0,21.1100011,21.11000048,21.11000049,21.11000029,0.008897479,0.01057913,0.01099993,0.010992452,394.7614838,394.6357884,389.4638757,389.4654717,1.211182301,0.754985866,0.961204382,1.482592484,50,50,50,50,0.015,0.015,0.015,0.015,393.5750234,393.408468,389.3987745,389.4005604
 04/04  06:50:00,12.8,0.007308125,392.0990846,0,21.11000007,21.11000001,21.11,21.11,0.009221632,0.010556872,0.010933191,0.010939648,396.9267073,396.823942,389.6103394,389.6136005,1.253382764,1.196030293,1.165323255,0.881145853,50,50,50,50,0.015,0.015,0.015,0.015,394.7614838,394.6357884,389.4638757,389.4654717
 04/04  07:00:00,12.8,0.007354631,390.0990784,0,21.11,21.11,21.11,21.11,0.009503703,0.010532264,0.010854023,0.010840302,399.0070786,398.9197508,389.7000782,389.7042992,1.239979471,1.238343666,1.33855414,1.330814007,50,50,50,50,0.015,0.015,0.015,0.015,396.9267073,396.823942,389.6103394,389.6136005
 04/04  07:10:00,13.16666667,0.007375303,394.0990721,0,21.11,21.11,21.11,21.11,0.009721175,0.010510928,0.010788449,0.010760996,402.3885572,402.3094367,389.9182821,389.9226841,1.219707101,1.21888914,1.324318598,1.316671068,50,50,50,50,0.015,0.015,0.015,0.015,399.0070786,398.9197508,389.7000782,389.7042992
 04/04  07:20:00,13.53333333,0.007392128,388.0990658,0,21.11,21.11,21.11,21.11,0.009880539,0.010491988,0.01073782,0.010707369,406.1057626,406.0313842,389.9464192,389.9505941,1.207509919,1.206744486,1.309774824,1.302343004,50,50,50,50,0.015,0.015,0.015,0.015,402.3885572,402.3094367,389.9182821,389.9226841
 04/04  07:30:00,13.9,0.007404931,385.0990594,0,21.11,21.11,21.11,21.11,0.009996441,0.01047421,0.01069701,0.010668888,409.5112604,409.4405141,389.7161056,389.7198482,1.196397775,1.196280699,1.295968942,1.288684744,50,50,50,50,0.015,0.015,0.015,0.015,406.1057626,406.0313842,389.9464192,389.9505941
 04/04  07:40:00,14.26666667,0.007413535,386.0990531,0,21.11,21.11,21.11,21.11,0.010081358,0.01045608,0.010661613,0.010636785,412.5848444,412.5181377,389.4252831,389.4285336,1.185450164,1.182921057,1.281932143,1.2747444,50,50,50,50,0.015,0.015,0.015,0.015,409.5112604,409.4405141,389.7161056,389.7198482
 04/04  07:50:00,14.63333333,0.007417755,389.0990467,0,21.11,21.11,21.11,21.11,0.010143768,0.010437146,0.010629356,0.010607091,415.5209751,415.4590789,389.2852523,389.2880935,1.174817147,1.170221294,1.268212197,1.261082686,50,50,50,50,0.015,0.015,0.015,0.015,412.5848444,412.5181377,389.4252831,389.4285336
 04/04  08:00:00,15,0.007417405,386.0990403,0,21.11,21.11,21.11,21.11,0.010189196,0.010417472,0.01059929,0.010578691,418.1751518,418.1185788,389.1143789,389.116875,1.164381764,1.157512891,1.254624358,1.247520931,50,50,50,50,0.015,0.015,0.015,0.015,415.5209751,415.4590789,389.2852523,389.2880935
 04/04  08:10:00,15.73333333,0.007254857,394.0990338,0,21.11,21.11,21.11,21.11,0.010236396,0.010412468,0.010565345,0.010545794,431.4617515,431.4177953,389.2587012,389.2610173,1.098266969,1.087831814,1.240666717,1.233559428,50,50,50,50,0.015,0.015,0.015,0.015,418.1751518,418.1185788,389.1143789,389.116875
 04/04  08:20:00,16.46666667,0.007057374,392.0990274,0.272727,21.11,21.11,21.11,21.11,0.010274275,0.010407888,0.010532085,0.010513192,450.1417929,450.1208364,393.0994807,393.1033496,1.087229708,1.073790099,1.207778972,1.200638438,50,50,50,50,0.015,0.015,0.015,0.015,431.4617515,431.4177953,389.2587012,389.2610173
 04/04  08:30:00,17.2,0.006822412,391.0990209,0.363636,21.11,21.11,21.11,21.11,0.010294624,0.010393074,0.010497737,0.010479248,469.3004001,469.3104381,399.9639236,399.9716008,1.076488356,1.059841974,1.187318924,1.180117904,50,50,50,50,0.015,0.015,0.015,0.015,450.1417929,450.1208364,393.0994807,393.1033496
 04/04  08:40:00,17.93333333,0.006547315,386.0990144,0.272727,21.11,21.11,21.11,21.11,0.010296654,0.01036573,0.010455714,0.010437452,486.8053557,486.8488746,406.2133675,406.2254506,1.066354184,1.047348983,1.179918377,1.172630141,50,50,50,50,0.015,0.015,0.015,0.015,469.3004001,469.3104381,399.9639236,399.9716008
 04/04  08:50:00,18.66666667,0.006229317,389.0990079,0.454545,21.11,21.11,21.11,21.11,0.010283295,0.010327624,0.010410732,0.010392527,502.6680201,502.7442831,413.9116266,413.9286193,1.056585837,1.035193706,1.15354987,1.146146521,50,50,50,50,0.015,0.015,0.015,0.015,486.8053557,486.8488746,406.2133675,406.2254506
 04/04  09:00:00,19.4,0.005865536,385.0990014,0.454545,21.11,21.11,21.11,21.11,0.010257995,0.010281233,0.010361722,0.010343423,517.0019634,517.1089911,422.0190852,422.041239,1.047046514,1.023273739,1.139732307,1.132186542,50,50,50,50,0.015,0.015,0.015,0.015,502.6680201,502.7442831,413.9116266,413.9286193
 04/04  09:10:00,19.68333333,0.00580336,392.0989949,0.545455,21.11,21.11,21.11,21.11,0.010345463,0.010351003,0.010434468,0.010415268,533.8047844,533.9498982,432.33656,432.3655868,0.791696055,0.76601624,0.872511581,0.864786908,50,50,50,50,0.015,0.015,0.015,0.015,517.0019634,517.1089911,422.0190852,422.041239
