Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](TimeStep),Outdoor CO2 Dummy,OccSim_DummyOccSch,ZONE 1:Zone Mean Air Temperature [C](TimeStep),ZONE 2:Zone Mean Air Temperature [C](TimeStep),ZONE 3:Zone Mean Air Temperature [C](TimeStep),ZONE 4:Zone Mean Air Temperature [C](TimeStep),ZONE 1:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 2:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 3:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 4:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](TimeStep),ZONE 1:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 2:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 3:Zone Air CO2 Concentration [ppm](TimeStep),ZONE 4:Zone Air CO2 Concentration [ppm](TimeStep) 
 08/08  05:00:00,23.3,0.018082781,391.7140335,0,18.81169018,19.62481732,19.4501498,20.11676397,0.007156924,0.007156172,0.00715596,0.007155403,385.8922,385.8891724,385.8003996,385.8005013
 08/08  05:10:00,23.3,0.01807972,387.7138888,0,18.79218056,19.58187494,19.40270118,20.06746228,0.007176082,0.007175498,0.007175312,0.007174884,386.3160836,386.3146137,386.2396378,386.2406514
 08/08  05:20:00,23.3,0.01807666,384.7137442,0,18.788635,19.54737442,19.35992997,20.02148287,0.007206206,0.007205788,0.00720562,0.007205323,386.3620502,386.3609656,386.2977452,386.2987372
 08/08  05:30:00,23.3,0.018073601,388.7135995,0,18.79628454,19.52110728,19.3219409,19.97896911,0.007245745,0.007245485,0.007245327,0.00724516,386.518314,386.5177505,386.4643811,386.4655546
 08/08  05:40:00,23.3,0.018070543,381.7134548,0,18.80995815,19.5024071,19.28841792,19.9397777,0.007293394,0.007293282,0.007293127,0.007293085,386.1932185,386.1920393,386.1471863,386.1475282
 08/08  05:50:00,23.3,0.018067486,390.7133102,0,18.82661122,19.49060922,19.2589746,19.90370753,0.007348046,0.007348069,0.007347912,0.007347988,386.3619194,386.3612361,386.32331,386.323932
 08/08  06:00:00,23.3,0.01806443,388.7131656,0,18.8450334,19.48516963,19.23327675,19.87058175,0.007408762,0.007408905,0.007408739,0.007408926,386.7138829,386.7140209,386.6818283,386.6830751
 08/08  06:10:00,23.68333333,0.018274186,386.713021,0,19.08982228,19.54831046,19.2479111,19.86760724,0.007461145,0.007461367,0.007455618,0.00745588,388.4757188,388.4761414,386.8706419,386.8721497
 08/08  06:20:00,24.06666667,0.018482511,383.7128764,0,19.25150278,19.60169573,19.27309855,19.88304594,0.007471122,0.007471339,0.007461351,0.007461619,389.4812719,389.4812647,386.6779875,386.6790751
 08/08  06:30:00,24.45,0.018689236,390.7127318,0,19.45937626,19.68926158,19.31256483,19.90599385,0.007495379,0.007495591,0.007478838,0.007479128,391.4184327,391.4180905,386.7063234,386.7074212
 08/08  06:40:00,24.83333333,0.01889419,385.7125872,0,19.66210076,19.79795559,19.35893991,19.93081623,0.007536836,0.007537048,0.007512052,0.007512385,393.7472829,393.7466619,386.713183,386.7142251
 08/08  06:50:00,25.21666667,0.019097197,385.7124426,0,19.82119163,19.91145561,19.40691941,19.95596813,0.007586419,0.007586629,0.007553284,0.007553666,396.050093,396.0492474,386.6683248,386.6692062
 08/08  07:00:00,25.6,0.019298072,386.7122981,0,19.9370336,20.02214005,19.45457975,19.98153612,0.007637485,0.007637693,0.007596552,0.007596979,398.2121062,398.2110623,386.6417781,386.6425382
 08/08  07:10:00,25.96666667,0.019334294,384.7121535,0,20.03601675,20.13106093,19.50167216,20.00782324,0.007691934,0.00769214,0.007638816,0.00763928,401.5445143,401.5431944,386.5486085,386.5491496
 08/08  07:20:00,26.33333333,0.019361303,390.712009,0,20.12444088,20.23762111,19.54848494,20.03503709,0.007746572,0.007746778,0.007679033,0.007679526,405.7316277,405.7299772,386.6793,386.6799995
 08/08  07:30:00,26.7,0.01937873,382.7118645,0,20.20463864,20.34154083,19.5953677,20.0633098,0.007798826,0.007799035,0.007716895,0.007717407,409.7007861,409.6985014,386.6010819,386.6016125
 08/08  07:40:00,27.06666667,0.019386194,387.71172,0,20.27917133,20.44288973,19.64257816,20.09272704,0.007847483,0.007847697,0.00775219,0.007752714,413.43542,413.4322771,386.5793936,386.5798469
 08/08  07:50:00,27.43333333,0.019383309,381.7115755,0,20.35053638,20.54189805,19.69031755,20.12337191,0.007892087,0.007892306,0.007784634,0.007785162,416.6400374,416.635622,386.3669288,386.3670433
 08/08  08:00:00,27.8,0.01936968,383.711431,0,20.42051202,20.63891324,19.73875932,20.15533187,0.00793241,0.007932636,0.007813874,0.007814401,419.5120514,419.506038,386.1254229,386.1251897
 08/08  08:10:00,28.06666667,0.019394023,390.7112866,0,20.5712,20.75474634,19.78767379,20.18843183,0.008007926,0.008008172,0.00783905,0.007839568,433.7886644,433.7809847,386.2154687,386.2153615
 08/08  08:20:00,28.33333333,0.019413599,391.7111421,0.0909091,20.73905762,20.87977008,19.83854134,20.22365414,0.0081007,0.008100966,0.007864191,0.007864699,454.4838065,454.4744115,387.8561972,387.8564527
 08/08  08:30:00,28.6,0.019428274,390.7109977,0.181818,20.87984379,21.0042252,19.892371,20.26168414,0.008191892,0.008192168,0.007891598,0.007892094,476.155743,476.1444235,391.572376,391.572772
 08/08  08:40:00,28.86666667,0.019437909,385.7108533,0.454545,20.988559,21.1240221,19.95261467,20.30487749,0.008272898,0.008273178,0.007930785,0.00793128,496.1441708,496.1302501,399.8164994,399.8161626
 08/08  08:50:00,29.13333333,0.019442365,384.7107088,0.272727,21.07713272,21.23875109,20.01332453,20.34927639,0.008341872,0.008342152,0.007963219,0.007963704,514.0262741,514.0086108,407.4455252,407.4435995
 08/08  09:00:00,29.4,0.019441496,381.7105644,0.363636,21.16266415,21.3492549,20.07497734,20.39518715,0.008399365,0.008399642,0.007989766,0.007990233,530.0133674,529.9905476,414.7565771,414.7523273
 08/08  09:10:00,29.68333333,0.019360548,387.7104201,0.272727,21.25610488,21.45846104,20.13374141,20.44055956,0.008465081,0.008465371,0.008013877,0.008014334,548.2816732,548.2543599,421.3507796,421.3446797
 08/08  09:20:00,29.96666667,0.019270982,383.7102757,0.545455,21.3481958,21.56482759,20.19479945,20.48857166,0.008538789,0.008539103,0.008053416,0.008053883,567.8144622,567.7828637,431.3225902,431.3148308
 08/08  09:30:00,30.25,0.019172577,383.7101313,0.454545,21.43279828,21.66718608,20.25578673,20.53735803,0.00861666,0.008617004,0.008099647,0.008100131,587.2985437,587.2621785,441.9706195,441.9610906
 08/08  09:40:00,30.53333333,0.019065113,386.709987,0.363636,21.50279895,21.7652798,20.31435694,20.58518811,0.008696257,0.008696635,0.008143804,0.008144301,606.1663115,606.1242078,450.9376918,450.9262566
 08/08  09:50:00,30.81666667,0.018948367,386.7098426,0.272727,21.56092269,21.85935357,20.36957798,20.63134905,0.008776701,0.00877712,0.008182021,0.008182526,624.246105,624.1968755,457.2084286,457.1949855
 08/08  10:00:00,31.1,0.018822111,382.7096983,0.363636,21.61227028,21.94996482,20.42458173,20.67789463,0.008857854,0.008858319,0.008223031,0.008223544,641.4618446,641.4037227,463.2091542,463.1935643
 08/08  10:10:00,31.28333333,0.018926493,389.709554,0.545455,21.65692715,22.03665236,20.48252194,20.72694049,0.008937637,0.008938152,0.008275513,0.008276042,658.0558012,657.9870433,472.2114833,472.1937434
 08/08  10:20:00,31.46666667,0.019030685,386.7094097,0.181818,21.69567191,22.11916313,20.53527609,20.77302242,0.009014788,0.009015357,0.00831466,0.008315193,673.9849619,673.9035522,477.5309703,477.5110437
 08/08  10:30:00,31.65,0.019134674,385.7092654,0.181818,21.73036833,22.19784205,20.58377457,20.8166866,0.009088927,0.009089551,0.008342677,0.008343207,689.2388699,689.1426293,479.8863742,479.8642622
 08/08  10:40:00,31.83333333,0.019238445,389.7091212,0.363636,21.76299061,22.2734362,20.63346665,20.86153549,0.009160082,0.009160762,0.008375036,0.008375565,703.9445353,703.831411,483.7565866,483.7323814
 08/08  10:50:00,32.01666667,0.019341982,389.7089769,0.272727,21.79485046,22.34673751,20.6829508,20.90661601,0.009228382,0.009229118,0.008406655,0.008407182,718.1067631,717.9746816,487.6784653,487.6522364
 08/08  11:00:00,32.2,0.019445271,383.7088326,0.545455,21.82655582,22.41817554,20.73666102,20.9549098,0.009293939,0.009294729,0.008450548,0.008451079,731.5856419,731.4322618,495.1471944,495.1188332
 08/08  11:10:00,32.01666667,0.019190264,382.7086884,0.363636,21.85298204,22.4848505,20.78881708,21.0025521,0.009354345,0.009355183,0.008489288,0.00848982,744.4102956,744.2332884,501.958227,501.9276124
 08/08  11:20:00,31.83333333,0.01893829,381.7085442,0.363636,21.87280792,22.54600293,20.83829641,21.04874941,0.009408214,0.009409088,0.008519317,0.008519843,756.6380522,756.4351124,507.5552828,507.5223331
 08/08  11:30:00,31.65,0.018689317,387.7084,0.272727,21.88775788,22.60207579,20.88399691,21.0926967,0.009455272,0.00945617,0.008536988,0.0085375,768.4674828,768.2366874,511.1869579,511.1517484
 08/08  11:40:00,31.46666667,0.018443311,384.7082558,0.363636,21.89981203,22.65360576,20.92863581,21.13615458,0.009495764,0.009496672,0.008550435,0.00855093,779.8213893,779.5606209,514.9969778,514.9595241
 08/08  11:50:00,31.28333333,0.018200238,381.7081116,0.181818,21.91015675,22.7010163,20.96943115,21.17720482,0.009530056,0.00953096,0.008551254,0.008551726,790.626733,790.3337526,516.447793,516.4080687
 08/08  12:00:00,31.1,0.017960068,390.7079674,0.181818,21.91970886,22.74485786,21.00745919,21.21650641,0.009558485,0.009559372,0.008542551,0.008542995,801.1299061,800.8032575,516.5636092,516.5217716
 08/08  12:10:00,31.01666667,0.018213254,390.7078233,0,21.88595678,22.77548404,21.0419814,21.25350458,0.009561495,0.009562308,0.008523209,0.00852362,804.426274,804.0640152,513.6009407,513.5571642
 08/08  12:20:00,30.93333333,0.018463767,387.7076791,0.181818,21.84916569,22.80061414,21.07874065,21.29202077,0.009552056,0.009552768,0.00851121,0.008511594,803.1639371,802.7638878,511.6292698,511.5836464
 08/08  12:30:00,30.85,0.018711623,390.707535,0.272727,21.83510823,22.82684837,21.11977225,21.3334508,0.009542006,0.009542622,0.008513054,0.008513422,800.4512092,800.0123924,512.2677014,512.2203334
 08/08  12:40:00,30.76666667,0.018956833,390.7073909,0.272727,21.8450142,22.85624865,21.16338955,21.3767096,0.009536437,0.009536974,0.00852456,0.008524916,797.7162842,797.2389731,514.3428644,514.2938091
 08/08  12:50:00,30.68333333,0.019199407,391.7072468,0.363636,21.8704811,22.88857118,21.20963238,21.42185608,0.00953633,0.009536807,0.008546519,0.008546872,795.3171452,794.8026104,518.1608424,518.1101207
 08/08  13:00:00,30.6,0.01943936,388.7071027,0.454545,21.90374298,22.92338005,21.25872853,21.46907017,0.009541286,0.009541723,0.008579961,0.008580318,793.1266277,792.5763496,523.9947178,523.9422494
 08/08  13:10:00,31.15,0.019293404,390.7069586,0.272727,21.98242849,22.97028528,21.3046181,21.51427903,0.009573096,0.009573564,0.008608631,0.008608988,797.9859683,797.4021716,528.0189603,527.9647047
 08/08  13:20:00,31.7,0.019115086,385.7068145,0.181818,22.06459662,23.02148354,21.34509066,21.55592854,0.009620147,0.009620682,0.00862705,0.008627402,806.9691856,806.3536659,529.0238314,528.9677098
 08/08  13:30:00,32.25,0.01890279,384.7066705,0.363636,22.12447835,23.07050865,21.38480137,21.59707026,0.00967097,0.009671577,0.008649142,0.00864949,817.0363625,816.3900928,531.0924031,531.0343503
 08/08  13:40:00,32.8,0.018654859,390.7065264,0.363636,22.16133677,23.11527911,21.42405786,21.6378819,0.009720381,0.009721051,0.00867494,0.008675287,826.9471531,826.2705565,534.4439162,534.3839731
 08/08  13:50:00,33.35,0.018369596,381.7063824,0.454545,22.18379883,23.1557709,21.46375237,21.67895112,0.009767191,0.009767916,0.008706629,0.008706979,836.1420667,835.4339819,539.4636663,539.4016704
 08/08  14:00:00,33.9,0.018045265,382.7062384,0.363636,22.19944276,23.192683,21.50128307,21.71851817,0.009811614,0.009812384,0.008735906,0.008736257,844.7304103,843.9894386,543.8683104,543.8041185
 08/08  14:10:00,34.08333333,0.017660155,391.7060944,0.454545,22.21592979,23.22769471,21.5386557,21.75790451,0.009856153,0.009856969,0.008768851,0.008769205,853.0779513,852.3035699,549.0285624,548.9622019
 08/08  14:20:00,34.26666667,0.017265226,391.7059504,0.454545,22.23578305,23.26180974,21.57600236,21.7971889,0.009902327,0.009903193,0.008805895,0.008806255,861.1987547,860.390514,554.654446,554.5858916
 08/08  14:30:00,34.45,0.016860362,388.7058064,0.454545,22.25822058,23.29520315,21.6129877,21.83614099,0.0099506,0.009951523,0.008846133,0.008846501,868.9750076,868.1322519,560.2452929,560.1744049
 08/08  14:40:00,34.63333333,0.016445452,387.7056624,0.363636,22.28194727,23.32787803,21.64786973,21.87357097,0.010000945,0.010001932,0.008884104,0.008884479,876.3827331,875.5049223,564.2522744,564.178905
 08/08  14:50:00,34.81666667,0.016020381,383.7055185,0.454545,22.30596419,23.35962947,21.68278032,21.91088607,0.010053219,0.010054273,0.008926127,0.008926511,883.3696374,882.4561818,568.4367438,568.3607091
 08/08  15:00:00,35,0.015585039,385.7053746,0.545455,22.32973751,23.39028062,21.71962483,21.94915729,0.010107294,0.01010842,0.008977019,0.008977419,890.0496021,889.1003954,574.2986161,574.2198011
 08/08  15:10:00,35.1,0.015795374,382.7052306,0.454545,22.35440721,23.42011915,21.75612666,21.98680065,0.010162027,0.010163225,0.009027893,0.009028308,896.401137,895.4160758,579.6441687,579.5624361
 08/08  15:20:00,35.2,0.016007627,390.7050867,0.363636,22.38020211,23.44931821,21.79050893,22.02262576,0.01021672,0.010217987,0.009072363,0.009072788,902.6414348,901.6212864,583.0956874,583.011095
 08/08  15:30:00,35.3,0.016221809,383.7049428,0.363636,22.40670903,23.47790285,21.82368015,22.05725671,0.010271148,0.01027248,0.009112937,0.009113371,908.5799042,907.5248315,585.2305488,585.1430401
 08/08  15:40:00,35.4,0.016437936,386.7047989,0.545455,22.43362164,23.50594932,21.85971599,22.09345386,0.010325305,0.0103267,0.009161928,0.009162375,914.2873935,913.1978812,589.5700944,589.4796629
 08/08  15:50:00,35.5,0.016656023,390.704655,0.454545,22.46082032,23.53351891,21.89618219,22.12960653,0.01037924,0.010380695,0.009212088,0.009212547,919.8691299,918.7460797,594.1752235,594.0819347
 08/08  16:00:00,35.6,0.016876085,385.7045112,0.454545,22.48827872,23.56064965,21.93239672,22.16527264,0.010432994,0.010434504,0.009261457,0.009261928,925.181697,924.0255193,598.342571,598.2463789
 08/08  16:10:00,35.4,0.016999574,391.7043673,0.636364,22.50928476,23.58540524,21.97047186,22.20188808,0.010485006,0.010486563,0.009318116,0.009318603,930.3514155,929.1628405,604.8927944,604.7937352
 08/08  16:20:00,35.2,0.017118133,388.7042235,0.363636,22.52199707,23.60671061,22.00390124,22.23509096,0.010534285,0.010535879,0.009363403,0.009363897,935.2864092,934.0655303,608.7863368,608.6843874
 08/08  16:30:00,35,0.017231841,382.7040797,0.272727,22.52826409,23.6243521,22.03150184,22.26407433,0.010580508,0.010582126,0.009394,0.009394492,939.8455847,938.5916975,609.0452424,608.9403127
 08/08  16:40:00,34.8,0.017340767,383.7039359,0.272727,22.53055361,23.63860604,22.05542717,22.29027521,0.010623669,0.0106253,0.00941621,0.009416694,944.1210009,942.8335959,607.5258522,607.4179608
 08/08  16:50:00,34.6,0.017444989,383.7037921,0.454545,22.53054409,23.64981835,22.08045335,22.31690572,0.010663847,0.010665481,0.00944422,0.0094447,948.1790453,946.8578469,608.2416533,608.1308525
 08/08  17:00:00,34.4,0.017544582,384.7036483,0.363636,22.52905905,23.65827167,22.104385,22.34250211,0.010701114,0.010702741,0.009471264,0.00947174,952.0716325,950.7166294,609.3318293,609.2181818
 08/08  17:10:00,34.21666667,0.017653451,386.7035045,0.454545,22.45802615,23.64726968,22.12898834,22.36826032,0.010702502,0.010704013,0.009502839,0.009503314,945.88808,944.4982426,611.6113775,611.4949524
 08/08  17:20:00,34.03333333,0.017758042,385.7033607,0.363636,22.3736935,23.62612389,22.15253471,22.393027,0.010684057,0.010685396,0.009533929,0.009534403,933.5853884,932.1592674,613.158175,613.0389992
 08/08  17:30:00,33.85,0.017858412,387.703217,0.181818,22.31495451,23.60384093,22.17205721,22.4148081,0.010662064,0.010663229,0.009555676,0.009556143,919.5890753,918.1268158,611.3806798,611.2588497
 08/08  17:40:00,33.66666667,0.017954628,384.7030732,0.181818,22.28621823,23.58412125,22.18922771,22.43471854,0.01064388,0.010644892,0.009573206,0.009573665,905.8743454,904.3777913,607.6380836,607.5136814
 08/08  17:50:00,33.48333333,0.018046746,389.7029295,0,22.2770299,23.56739918,22.20247434,22.45169515,0.010631101,0.010631989,0.009581837,0.009582283,893.0539804,891.5270466,600.7909022,600.6641789
 08/08  18:00:00,33.3,0.018134833,381.7027858,0,22.2771453,23.55304125,22.2137365,22.46703593,0.010623292,0.010624081,0.009587482,0.009587914,880.8488638,879.2952901,592.3361353,592.2072285
 08/08  18:10:00,32.93333333,0.018299143,391.7026421,0,22.24724608,23.5315745,22.22286385,22.48063459,0.010610828,0.010611512,0.009596836,0.009597258,866.264549,864.6886007,583.8352095,583.704495
 08/08  18:20:00,32.56666667,0.018448037,382.7024984,0,22.19894938,23.50336696,22.22942231,22.49219729,0.010598387,0.010598978,0.00961238,0.009612798,850.1992922,848.6034155,575.5729088,575.4405481
 08/08  18:30:00,32.2,0.018581987,382.7023548,0,22.14705045,23.47048824,22.23318477,22.50157002,0.010590064,0.010590585,0.0096338,0.00963422,833.9781978,832.3645332,567.6439149,567.510056
 08/08  18:40:00,31.83333333,0.018701456,381.7022111,0,22.09789705,23.43453555,22.23417283,22.50877547,0.01058698,0.010587456,0.00965983,0.009660256,818.2476524,816.6185163,560.027196,559.8919848
 08/08  18:50:00,31.46666667,0.0188069,387.7020675,0,22.05165282,23.39622797,22.2324753,22.51387955,0.010588511,0.010588965,0.009689156,0.009689592,803.3204553,801.6791092,552.8428387,552.7065582
 08/08  19:00:00,31.1,0.018898767,387.7019238,0,22.00649261,23.35570813,22.22815181,22.5169223,0.010593515,0.010593962,0.009720661,0.009721109,789.1248745,787.4745037,546.0260863,545.8889667
 08/08  19:10:00,30.91666667,0.018741948,387.7017802,0,21.9255664,23.29872279,22.21447497,22.51285407,0.010600171,0.010600609,0.00977124,0.009771708,767.055775,765.3973202,536.1846879,536.0466803
 08/08  19:20:00,30.73333333,0.018586073,385.7016366,0,21.84504948,23.23491351,22.19564297,22.50467528,0.010609785,0.010610222,0.009833681,0.009834176,740.9501093,739.2879666,524.7815306,524.6428004
 08/08  19:30:00,30.55,0.018431141,389.701493,0,21.77970823,23.17281163,22.17553962,22.49521292,0.010623292,0.010623744,0.009900099,0.009900621,715.0775637,713.4204069,513.628306,513.4894938
 08/08  19:40:00,30.36666667,0.018277148,391.7013494,0,21.73161877,23.11707305,22.15581307,22.48569091,0.010640824,0.010641308,0.009966731,0.009967281,691.2701896,689.6279854,503.4745669,503.3364452
 08/08  19:50:00,30.18333333,0.018124093,383.7012058,0,21.69859847,23.06790377,22.13674546,22.47633895,0.010662079,0.010662608,0.010032608,0.010033184,669.3706986,667.7508835,493.9789058,493.8417167
 08/08  20:00:00,30,0.017971976,387.7010623,0,21.67537531,23.0240897,22.11816124,22.46705285,0.010686646,0.01068723,0.010097783,0.010098386,649.4072407,647.8172949,485.3012051,485.1654263
 08/08  20:10:00,29.71666667,0.017806131,391.7009188,0,21.64981812,22.98234503,22.09864916,22.45689187,0.010709015,0.01070964,0.010157341,0.010157963,631.3306176,629.7775025,477.5591877,477.4254968
 08/08  20:20:00,29.43333333,0.017640236,390.7007752,0,21.61734708,22.94074107,22.07736169,22.4452897,0.010725914,0.010726551,0.010208435,0.010209067,614.8055558,613.2939829,470.5367488,470.4055909
 08/08  20:30:00,29.15,0.017474334,385.7006317,0,21.578957,22.89863458,22.05404178,22.43207482,0.010736463,0.010737084,0.010250469,0.010251101,599.3940035,597.9259838,463.874765,463.7461561
 08/08  20:40:00,28.86666667,0.017308466,389.7004882,0,21.53696053,22.85531438,22.02870461,22.41725821,0.010740895,0.010741473,0.01028389,0.010284512,585.236001,583.8136474,457.7733468,457.6475717
 08/08  20:50:00,28.58333333,0.017142675,388.7003447,0,21.49294555,22.81055586,22.00142867,22.40089361,0.010739693,0.010740209,0.010309371,0.010309975,572.2188865,570.8435212,452.1722633,452.0495327
 08/08  21:00:00,28.3,0.016977,381.7002012,0,21.44758556,22.76439082,21.97276874,22.38302759,0.010733286,0.010733722,0.010327515,0.010328094,559.9358825,558.6069426,446.7134758,446.5935382
 08/08  21:10:00,28.21666667,0.017055101,387.7000578,0,21.41139719,22.71972582,21.94452437,22.36482165,0.010722172,0.010722515,0.01033897,0.010339517,548.7078006,547.4262527,441.7602775,441.6434113
 08/08  21:20:00,28.13333333,0.01713195,383.6999143,0,21.38684992,22.67815835,21.91764195,22.34697478,0.010706785,0.010707026,0.010344318,0.010344828,538.312663,537.0787357,437.1319275,437.0181773
 08/08  21:30:00,28.05,0.017207557,381.6997709,0,21.37071758,22.63991962,21.89228886,22.32967995,0.010687495,0.010687625,0.010344073,0.010344541,528.6110056,527.4245321,432.729345,432.6186446
 08/08  21:40:00,27.96666667,0.01728193,383.6996274,0,21.35903491,22.60464984,21.86831276,22.31290193,0.01066462,0.010664637,0.010338692,0.010339115,519.7023579,518.5636455,428.6903745,428.5828882
 08/08  21:50:00,27.88333333,0.017355078,386.699484,0,21.3492605,22.57187825,21.84550343,22.29655055,0.010638452,0.010638352,0.010328593,0.010328966,511.6806483,510.5902809,425.1441986,425.0402943
 08/08  22:00:00,27.8,0.017427008,386.6993406,0,21.34025033,22.54121868,21.82369117,22.28055203,0.010609254,0.010609038,0.010314158,0.010314479,504.4143106,503.3721586,421.9911847,421.8910816
 08/08  22:10:00,27.7,0.017643708,390.6991972,0,21.18871811,22.46509461,21.7769605,22.24563473,0.0105738,0.010573465,0.010307093,0.010307366,492.6029821,491.6319079,418.0986077,418.0049172
 08/08  22:20:00,27.6,0.017857338,386.6990539,0,21.01129418,22.36629325,21.71664067,22.19978885,0.010554292,0.010553925,0.010321752,0.010322007,478.6844831,477.7933172,413.7017627,413.6153657
 08/08  22:30:00,27.5,0.018067923,388.6989105,0,20.88556898,22.26775129,21.65464837,22.1516324,0.010562844,0.010562568,0.01036271,0.010362987,465.6421377,464.8306575,409.6756951,409.5968019
 08/08  22:40:00,27.4,0.018275478,391.6987671,0,20.81676718,22.17901128,21.59626473,22.10510696,0.010600446,0.010600371,0.010428018,0.010428355,454.8159419,454.0816091,406.5436772,406.4724502
 08/08  22:50:00,27.3,0.018480026,382.6986238,0,20.78141081,22.10104871,21.54241681,22.06104669,0.010663212,0.010663409,0.010513731,0.010514153,445.2908777,444.6266684,403.3758377,403.3107778
 08/08  23:00:00,27.2,0.018681587,389.6984805,0,20.75910707,22.03200712,21.49250945,22.01917386,0.010746602,0.010747104,0.010616155,0.010616679,437.547963,436.9504718,400.8970415,400.8381087
 08/08  23:10:00,27.2,0.018678428,389.6983372,0,20.73516492,21.96864284,21.44581761,21.97908829,0.010828354,0.010829101,0.010716276,0.010716884,430.5919182,430.0576807,399.0348924,398.982058
 08/08  23:20:00,27.2,0.01867527,381.6981939,0,20.71118957,21.91024726,21.401836,21.94052235,0.010898835,0.010899736,0.010803823,0.010804484,423.7096655,423.2318962,396.8992611,396.851079
 08/08  23:30:00,27.2,0.018672113,387.6980506,0,20.68990528,21.8565823,21.36024152,21.90332154,0.010957086,0.010958062,0.010877039,0.010877721,417.8242496,417.3991579,395.1883193,395.1447397
 08/08  23:40:00,27.2,0.018668957,388.6979073,0,20.67165353,21.80728041,21.32080117,21.86738406,0.011005181,0.011006178,0.010937819,0.010938497,413.0873167,412.711503,393.9991666,393.9603475
 08/08  23:50:00,27.2,0.018665802,385.6977641,0,20.65545029,21.76184873,21.28331823,21.83262522,0.011045345,0.011046326,0.010988608,0.010989268,408.9999618,408.6684577,392.8905192,392.855856
 08/08  24:00:00,27.2,0.018662648,389.6976208,0,20.64028596,21.71978095,21.24761361,21.79896554,0.011079195,0.011080138,0.01103136,0.01103199,405.7810416,405.4901852,392.1730635,392.142568
 08/09  00:10:00,27.11666667,0.018766519,381.6974776,0,20.62542603,21.68048006,21.21348946,21.76630516,0.011107836,0.011108727,0.011067483,0.011068077,402.5573895,402.3011053,391.055584,391.027919
 08/09  00:20:00,27.03333333,0.018868958,390.6973344,0,20.61057661,21.64346813,21.18077352,21.73455591,0.011132079,0.011132911,0.011098033,0.011098587,400.215862,399.9917881,390.4936761,390.4693372
 08/09  00:30:00,26.95,0.018969974,391.6971911,0,20.59570861,21.60840448,21.14932562,21.70364714,0.011152586,0.011153354,0.011123861,0.011124373,398.6706185,398.4764615,390.4538538,390.4332363
 08/09  00:40:00,26.86666667,0.019069573,383.6970479,0,20.58086431,21.57503594,21.11902859,21.67352021,0.011169921,0.011170623,0.011145685,0.011146155,396.8989521,396.7295018,389.9541097,389.9358541
 08/09  00:50:00,26.78333333,0.019167768,383.6969048,0,20.56607102,21.54315678,21.08978006,21.64412331,0.011184568,0.011185206,0.011164121,0.01116455,395.0119642,394.8630719,389.1416509,389.1248292
 08/09  01:00:00,26.7,0.019264564,385.6967616,0,20.5513314,21.51258979,21.06148817,21.61540894,0.011196945,0.01119752,0.011179693,0.011180082,393.422819,393.292238,388.4608305,388.4454334
 08/09  01:10:00,26.6,0.019261455,386.6966184,0,20.54358503,21.48515095,21.03523639,21.58812686,0.011208132,0.011208651,0.011193577,0.011193929,392.2446472,392.1308406,388.0506062,388.0368864
